year,month,day,project,location,gear,vessel,tow.number,preservation,zone,lat,long,secteur,station,crab.number,sex,condition,reproductive.status,carapace.width,abdomen.width,crab weight,egg.color,gonad.color,gonad.weight,eggs.remaining,sample.egg.weight, sample egg.count,total.egg.weight,total egg count,missing.legs.left,missing.legs.right,spermatheca.weight,spermatheca.volume,sperm.square.count,sperm.sample.volume,sperm.sample.count,sperm.color,spermatheca.#sperm,egg.development,Egg comment,parasite,eggs.dropped,eggs.valid,comment,poids hepato,Sperm.points noires,Proteines,Egg L,Egg a,Egg b,Eggs vis,Gon L,Gon a,Gon b,Gon vis,Hep L,Hep a,Hep b,Hep vis
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,271,2,3\4,M1\P2,59.68,40.76,,O,,,100,0.0293,500,1.7307,29534.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,272,2,3,P,57.88,38.76,,O,,,90,0.0276,500,1.6127,29215.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,273,2,3,P,54.5,37.35,,O,,,100,0.0265,500,2.3004,43403.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,274,2,3,P1,55.47,37.94,,O,,,100,0.0268,500,1.335,24906.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,275,2,3,P1,56.85,38.44,,O,,,90,0.0248,500,1.3178,26568.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,15,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,46º43.348,61º03.271,19,,276,2,3,P1,49.43,32.24,,O,,,90,0.0221,500,0.6591,14911.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,3,Formaldehyde,12,47º18.671,61º05.439,4,,177,2,3,P,72.3,48.69,,OF,,,75,0.0288,500,3.5677,61939.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,4,Formaldehyde,12,47º11.525,61º01.366,4,,245,2,3,P2,47.59,30.59,,OF,,,95,0.0255,500,0.7757,15209.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,4,Formaldehyde,12,47º11.525,61º01.366,4,,246,2,3,P2,47.75,30.39,,OF,,,90,0.0227,500,0.9567,21072.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,12,Formaldehyde,12,46º52.392,61º22.555,4,,291,2,3,P2,48.99,35.36,,OF,,,100,0.026,500,1.0446,20088.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,13,Formaldehyde,19,46º48.375,61º18.432,19,,288,2,4,M,48.83,33.45,,OC,,,95,0.0283,500,1.3027,23015.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,13,Formaldehyde,19,46º48.375,61º18.432,19,,289,2,3,P2,45.69,30.61,,OF,,,90,0.0262,500,0.6741,12864.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,13,Formaldehyde,19,46º48.375,61º18.432,19,,290,2,3,P2,47.25,33.3,,OF,,,90,0.0255,500,0.6632,13003.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,17,Survey,,Trawl,Marco-Michel,,Formaldehyde,19,47º04.491,60º51.241,19,,238,2,3,P,70.11,46.89,,OF,,,90,0.0281,500,2.9462,52423.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,18,Survey,,Trawl,Marco-Michel,1,Formaldehyde,19,46º47.238,61º05.179,19,,242,2,4,M,46.56,32.01,,OF,,,90,0.0298,500,0.8631,14481.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,18,Survey,,Trawl,Marco-Michel,1,Formaldehyde,19,46º47.238,61º05.179,19,,243,2,4,M,89.76,63.47,,OF,,,80,,,,#DIV/0!,,,,,,,,,,,,,,,pas comptable,,,,,,,,,,,,,,,
2005,9,18,Survey,,Trawl,Marco-Michel,1,Formaldehyde,19,46º47.238,61º05.179,19,,244,2,4,M,48.86,34.73,,OF,,,90,0.0225,500,1.2858,28573.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,18,Survey,,Trawl,Marco-Michel,4,Formaldehyde,19,46º42.641,61º22.892,19,,96,2,5,M,46.34,32.11,,OC,,,90,0.0286,500,1.0569,18477.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,19,Survey,,Trawl,Marco-Michel,4,Formaldehyde,18,46º35.173,61º28.317,4,,97,2,3,P,82.61,56.86,,OC,,,90,0.0284,500,5.1062,89897.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,19,Survey,,Trawl,Marco-Michel,,Formaldehyde,18,46º32.342,061º27.317,4,,65,2,3,P,85.88,59.63,,OC,,,90,0.0274,500,5.2624,96029.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,19,Survey,,Trawl,Marco-Michel,,Formaldehyde,18,46º32.342,061º27.317,4,,66,2,3,P,85.77,58.3,,OC,,,100,0.0264,500,5.7542,108981.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,19,Survey,,Trawl,Marco-Michel,,Formaldehyde,18,46º32.342,061º27.317,4,,67,2,3,P,80.37,52.76,,O,,,100,0.0272,500,4.9132,90316.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,20,Survey,,Trawl,Marco-Michel,5,Formaldehyde,12,46º22.316,61º32.210,4,,143,2,3,P,81.9,55.74,,OC,,,75,0.0288,500,4.3453,75439.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,20,Survey,,Trawl,Marco-Michel,9,Formaldehyde,12,46º26.238,61º25.478,4,,283,2,3,P2,84.97,59.42,,O,,,95,0.0274,500,5.4735,99881.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,20,Survey,,Trawl,Marco-Michel,9,Formaldehyde,12,46º26.238,61º25.478,4,,284,2,3,P2,83.54,57.26,,O,,,95,0.0283,500,5.4872,96947.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,9,,1,2,4,M,75.29,50.00,,OF,,,90,échappé,,echappé,#VALUE!,5,,0.0923,9.2300,150,0.0006,333,,"5,122,650",,,,,,échappé,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,9,,2,2,4,M,74.06,51.68,,OF,,,90,0.0334,500,4.6683,69884.73,,,0.0607,6.0700,150,0.0006,49,,"495,717",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,9,,3,2,3,M,62.03,41.73,,O,,,70,0.0267,500,2.1324,39932.58,,,0.0454,4.5400,15,0.00006,123,,"9,307,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,9,,4,2,4,M,76.79,52.19,,OF,,,100,0.0344,500,6.2835,91329.94,,,0.1522,15.2200,15,0.00006,66,,"16,742,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,9,,5,2,4,M,74.52,52.19,,OF,,,90,0.0304,500,3.9661,65231.91,,,0.1016,10.1600,150,0.0006,196,,"3,318,933",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,25,2,4,M,74.13,49.93,,OF,,,95,0.0317,500,5.5022,86785.49,,,0.324,32.4000,15,0.00006,153,,"82,620,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,26,2,4,M,66.06,46.48,,OF,,,95,0.0310,500,3.8099,61450.00,,,0.136,13.6000,15,0.00006,28,,"6,346,667",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,27,2,4,M,55.51,41.56,,OF,,,90,0.0304,500,2.7263,44840.46,,,0.1208,12.0800,15,0.00006,192,,"38,656,000",,,,,,chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,28,2,4,M,62.74,43.27,,OF,,,95,0.0341,500,3.0645,44934.02,,,0.1053,10.5300,15,0.00006,71,,"12,460,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,29,2,4,M,56.14,39.76,,OF,,,90,0.0309,500,2.1363,34567.96,1,,0.1299,12.9900,15,0.00006,43,,"9,309,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,30,2,4,M,56.35,41.46,,OF,,,95,0.0312,500,2.3045,36931.09,,,0.0666,6.6600,150,0.0006,229,,"2,541,900",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,31,2,4,M,57.08,41.48,,OF,,,95,0.0297,500,2.2895,38543.77,,,0.09,9.0000,150,0.0006,263,,"3,945,000",,,,,,L'autre spermathèque est composé seulement de cuticule,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,32,2,4,M,67.78,48.31,,OF,,,95,0.0339,500,3.2895,48517.70,,,0.1056,10.5600,150,0.0006,165,,"2,904,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,33,2,4,M,72.96,51.63,,OF,,,95,0.0302,500,5.2189,86405.63,,,0.2621,26.2100,15,0.00006,132,,"57,662,000",,,,,,beaucoup  chunky,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,34,2,4,M,54.68,36.55,,OF,,,90,0.0303,500,2.0165,33275.58,,,0.1151,11.5100,15,0.00006,94,,"18,032,333",,,,,,beaucoup  chunky,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,35,2,4,M,59.48,40.45,,OF,,,90,0.0302,500,2.8500,47185.43,,2,0.2424,24.2400,15,0.00006,160,,"64,640,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,36,2,4,M,74.43,52.66,,OC,,,90,0.0341,500,5.1212,75090.91,,,0.2133,21.3300,15,0.00006,41,,"14,575,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,37,2,4,M,74.72,53.14,,OF,,,90,0.0271,500,échappé,#VALUE!,4,,0.125,12.5000,15,0.00006,29,,"6,041,667",,,,,,échappé,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,38,2,4,M,65.09,45.89,,OF,,,95,0.0300,500,3.5950,59916.67,,,0.1131,11.3100,15,0.00006,26,,"4,901,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,39,2,4,M,66.36,46.92,,OC,,,90,0.0314,500,3.3848,53898.09,,,0.0863,8.6300,150,0.0006,159,,"2,286,950",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,40,2,4,M,56.56,40.59,,OC,,,90,0.0315,500,2.3498,37298.41,,,0.3771,37.7100,15,0.00006,163,,"102,445,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,41,2,4,M,58.71,40.97,,OF,,,95,0.0334,500,2.7762,41559.88,,,0.1127,11.2700,15,0.00006,132,,"24,794,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,42,2,4,M,75.18,52.4,,OF,,,95,0.0319,500,4.9466,77532.92,,,0.0566,5.6600,150,0.0006,117,,"1,103,700",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,43,2,4,M,68.07,46.8,,OF,,,90,0.0321,500,3.8223,59537.38,,,0.154,15.4000,15,0.00006,87,,"22,330,000",,,,,,chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,44,2,4,M,63.97,44.6,,OF,,,95,0.0331,500,3.7928,57293.05,,,0.1736,17.3600,15,0.00006,90,,"26,040,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,45,2,4,M,62.49,44.03,,OF,,,95,0.0319,500,2.8841,45205.33,,,0.177,17.7000,15,0.00006,113,,"33,335,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,46,2,4,M,56.03,38.73,,OF,,,95,0.0372,500,2.2852,30715.05,,,0.0924,9.2400,15,0.00006,35,,"5,390,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,47,2,4,M,70.43,49.61,,OF,,,95,0.0313,500,4.5496,72677.32,,,0.2202,22.0200,15,0.00006,112,,"41,104,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,48,2,4,M,49.49,35.1,,OF,,,95,0.0303,500,1.8456,30455.45,,,0.0711,7.1100,15,0.00006,68,,"8,058,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,49,2,4,M,61.29,41.88,,OF,,,95,0.0317,500,2.5838,40753.94,,,0.2236,22.3600,15,0.00006,203,,"75,651,333",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,50,2,4,M,71.16,50.37,,OF,,,95,0.0301,500,4.4878,74548.17,,3,0.2907,29.0700,15,0.00006,183,,"88,663,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,51,2,4,M,67.99,47.37,,OF,,,95,0.0333,500,4.2544,63879.88,,,0.0824,8.2400,15,0.00006,34,,"4,669,333",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,52,2,4,M,65.23,45.79,,OF,,,95,0.0292,500,3.4121,58426.37,,,0.046,4.6000,150,0.0006,53,,"406,333",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,53,2,4,M,62.64,44.56,,OF,,,95,0.0370,570,3.5242,54291.73,,1,0.2621,26.2100,15,0.00006,137,,"59,846,167",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,54,2,4,M,45.9,31.23,,OF,,,95,0.0330,500,1.3863,21004.55,,1,0.1063,10.6300,15,0.00006,82,,"14,527,667",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,55,2,4,M,62.42,43.4,,OF,,,95,0.0326,500,3.3743,51753.07,,5,0.0752,7.5200,15,0.00006,48,,"6,016,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,56,2,4,M,53.27,37.23,,OF,,,95,0.0295,500,2.1363,36208.47,,,0.1063,10.6300,15,0.00006,76,,"13,464,667",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,57,2,4,M,51.01,36.72,,OF,,,90,0.0299,500,1.7719,29630.43,,,0.1549,15.4900,15,0.00006,161,,"41,564,833",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,58,2,4,M,67.42,47.78,,OF,,,95,0.0299,500,3.7058,61969.90,,,0.0822,8.2200,150,0.0006,153,,"2,096,100",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,59,2,4,M,60.61,41.16,,OF,,,95,0.0320,500,2.9860,46656.25,,,0.2583,25.8300,15,0.00006,135,,"58,117,500",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,60,2,4,M,67.72,47.09,,OF,,,95,0.0313,500,4.1024,65533.55,,,0.1152,11.5200,15,0.00006,41,,"7,872,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,61,2,4,M,52.5,35.75,,OF,,,95,0.0335,500,2.0793,31034.33,,,0.2435,24.3500,15,0.00006,100,,"40,583,333",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,62,2,4,M,58.18,43.3,,OF,,,95,0.0318,500,3.0056,47257.86,,,0.3539,35.3900,15,0.00006,173,,"102,041,167",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,6,Frozen,19,4648.419,6118.4,,,63,2,4,M,60.06,42.45,,OF,,,100,0.0310,500,3.0219,48740.32,,,0.0747,7.4700,150,0.0006,168,,"2,091,600",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,64,2,2,P,52.65,36.15,,OF,,,95,0.0278,500,1.2884,23172.66,,,0.0689,6.8900,15,0.00006,142,,"16,306,333",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,65,2,2,P,51.75,35.2,,OF,,,95,0.0277,500,1.2999,23463.90,,,0.0254,2.5400,15,0.00006,80,,"3,386,667",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,66,2,2,P,57.67,38.21,,OF,,,85,0.0253,500,1.5155,29950.59,,,0.0457,4.5700,15,0.00006,192,,"14,624,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,67,2,2,P,57.65,42.07,,OF,,,80,0.0290,500,1.6779,28929.31,,,0.0133,1.3300,15,0.00006,34,,"753,667",,,,,,L'autre spermathèque est composé seulement de cuticule,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,68,2,2,P,62.36,40.69,,OC,,,80,0.0284,500,2.0692,36429.58,,,0.0658,6.5800,15,0.00006,64,,"7,018,667",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,69,2,3,P,54.74,36.34,,OF,,,95,0.0266,500,1.3604,25571.43,,,0.0115,1.1500,15,0.00006,30,,"575,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,70,2,2,P,66.7,45.39,,OF,,,95,0.0276,500,2.7703,50186.59,,1,0.0245,2.4500,15,0.00006,69,,"2,817,500",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,71,2,2,P,56.75,38.2,,OF,,,80,0.0277,500,1.4479,26135.38,,,0.05,5.0000,15,0.00006,92,,"7,666,667",,,,,,Chunks,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,72,2,3,P,70.97,49,,OF,,,75,0.0280,500,3.3997,60708.93,,,0.1003,10.0300,15,0.00006,200,,"33,433,333",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,73,2,2,P,61.68,44.3,,OF,,,90,0.0299,500,échappé,#VALUE!,,,0.004,0.4000,0,0,,,#DIV/0!,,,,,,"échappé les œufs, Spermathèque trop petite pour être fait et l'autre spermathèque est composé seulement de cuticule",,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4654.293,6114.541,,,74,2,2,P,60.12,41.32,,OF,,,90,0.0276,500,1.9926,36097.83,,,0.0517,5.1700,150,0.0006,357,,"3,076,150",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,75,2,3,P,59.96,42.31,,OF,,,95,0.0280,500,échappé,#VALUE!,,,0.1341,13.4100,15,0.00006,95,,"21,232,500",,,,,,échappé,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,76,2,3,P,54.74,38.58,,OF,,,95,0.0260,500,1.7901,34425.00,,,0.0258,2.5800,15,0.00006,38,,"1,634,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,77,2,3,P,58.88,43.12,,OF,,,100,0.0301,500,échappé,#VALUE!,1,,0.024,2.4000,15,0.00006,66,,"2,640,000",,,,,,échappé,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,78,2,2,P,60.17,43.1,,OF,,,90,0.0295,500,2.1119,35794.92,,,0.0299,2.9900,150,0.0006,110,,"548,167",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,79,2,3,P,61.59,42.76,,OF,,,95,0.0278,500,2.0739,37300.36,,,0.0458,4.5800,15,0.00006,36,,"2,748,000",,,,,,,,,,,,,,,,,,,,,
2006,5,31,Survey,,Trawl,Marco-Michel,,Frozen,19,4649.414,6114.085,,,80,2,2,P,60.77,41.4,,OF,,,90,0.0279,500,1.8978,34010.75,,,0.0193,1.9300,150,0.0006,2,,"6,433",,,,,,,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,6,2,2,P,56.54,37.62,,O,,,80,0.0279,500,1.6498,29566.31,,,0.0358,3.5800,150,0.0006,933,,"5,566,900",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,7,2,2,P,59.85,40.11,,O,,,80,0.0259,500,1.7857,34472.97,,,0.0278,2.7800,150,0.0006,287,,"1,329,767",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,8,2,2,P,68.51,42.68,,OC,,,90,0.0258,500,2.7409,53118.22,,4,0.2193,21.9300,15,0.00006,201,,"73,465,500",,,,,,,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,9,2,2,P,62.86,44.14,,OC,,,70,0.0276,500,2.0756,37601.45,"1,2","2,3",0.0573,5.7300,15,0.00006,152,,"14,516,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,10,2,2,P,56.24,40.01,,OC,,,60,0.0274,500,1.6569,30235.40,2,,0.0205,2.0500,15,0.00006,35,,"1,195,833",,,,,,,,,,,,,,,,,,,,,
2006,6,1,Survey,,Trawl,Marco-Michel,4,Frozen,19,4704.483,6029.111,,,11,2,2,P,66.28,46.14,,OC,,,70,0.0281,500,2.4037,42770.46,,"4,5",0.2329,23.2900,15,0.00006,240,,"93,160,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,12,2,4,M,81.87,59.77,,O,,,90,0.0292,500,2.4184,41410.96,,,0.2922,29.2200,15,0.00006,121,,"58,927,000",,,,,,"Pas nettoyé, surchauffé",,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,13,2,4,M,82.01,56.27,,O,,,90,0.0259,500,4.6174,89139.00,,3,0.2546,25.4600,15,0.00006,180,,"76,380,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,14,2,4,M,71.37,46.72,,OC,,,100,0.0296,500,4.7167,79673.99,,"3,4",0.02619,2.6190,15,0.00006,102,,"4,452,300",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,15,2,4,M,71.58,50.49,,O,,,100,0.0270,500,3.2196,59622.22,,,0.3466,34.6600,15,0.00006,109,,"62,965,667",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,16,2,3+,M,50.36,34.86,,OC,,,100,0.0268,500,1.6627,31020.52,,,0.2227,22.2700,15,0.00006,168,,"62,356,000",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,17,2,4,M,47.55,32.84,,O,,,100,0.0343,500,1.9597,28567.06,,,0.0776,7.7600,15,0.00006,65,,"8,406,667",,,,,,,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,18,2,3+,M,78.49,50.14,,OC,,,100,0.0315,500,4.5284,71879.37,,,0.2289,22.8900,15,0.00006,85,,"32,427,500",,,,,,"Pas nettoyé, surchauffé",,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,19,2,4,M,80.97,55.85,,O,,,100,0.0300,500,5.3228,88713.33,,5,0.1853,18.5300,15,0.00006,61,,"18,838,833",,,,,,Chunks,,,,,,,,,,,,,,,
2006,6,2,,,Trawl,Marco-Michel,4,Frozen,19,4709.464,6053.23,,,20,2,4,M,47.03,32.36,,OC,,,100,0.0273,500,1.3255,24276.56,,3,0.02656,2.6560,15,0.00006,73,,"3,231,467",,,,,,Chunks,,,,,,,,,,,,,,,
